cc_num,merchant,category,amt,gender,state,zip,lat,long,city_pop,job,unix_time,merch_lat,merch_long,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,__target__
3500165543009955,247,13,4.62,1,20,48214,42.3669,-82.9938,673342,151,1387023212,43.103283000000005,-82.482433,2020,12,14,12,13,32,0
2254917871818484,418,9,44.74,0,18,20687,38.0828,-76.3477,313,175,1387023249,37.622045,-76.40236800000001,2020,12,14,12,14,9,0
30596478689301,39,10,85.6,1,4,80005,39.8422,-105.1097,122111,160,1387023266,38.942995,-104.485166,2020,12,14,12,14,26,0
30551643947183,142,5,94.27,0,25,28073,35.1836,-81.4552,5621,332,1387023269,36.021770000000004,-81.679562,2020,12,14,12,14,29,0
4294930380592,156,7,101.87,0,42,24070,37.3696,-80.1284,1363,117,1387023282,37.811187,-80.752708,2020,12,14,12,14,42,0
6011893664860915,70,6,5.79,0,4,80120,39.5994,-105.0044,320420,344,1387023304,38.773391,-105.601748,2020,12,14,12,15,4,0
6011366578560244,16,12,9.46,1,36,17051,40.5046,-77.7186,4653,226,1387023326,39.553787,-77.60942299999999,2020,12,14,12,15,26,0
4481131401752,53,9,7.2,1,17,1545,42.2848,-71.7205,35299,112,1387023340,41.830959,-71.55964399999999,2020,12,14,12,15,40,0
503874407318,448,11,178.89,1,40,78248,29.5894,-98.5201,1595797,122,1387023372,28.861757,-99.283983,2020,12,14,12,16,12,0
4292743669224718000,129,7,34.12,1,18,20634,38.2674,-76.4954,5927,29,1387023397,38.003225,-76.581295,2020,12,14,12,16,37,0
676102124465,135,0,44.39,0,3,94558,38.4549,-122.2564,94014,13,1387023411,39.412888,-123.157541,2020,12,14,12,16,51,0
36485887555770,22,0,107.19,1,33,43321,40.4971,-82.8342,267,123,1387023434,40.446351,-83.683079,2020,12,14,12,17,14,0
2706977570537524,447,1,59.39,1,33,45698,39.283,-82.3977,341,1,1387023457,40.031298,-81.973946,2020,12,14,12,17,37,0
4797297220948469000,460,0,55.41,0,13,47451,38.8938,-86.5246,1228,91,1387023514,37.972344,-86.06066700000001,2020,12,14,12,18,34,0
6538441737335434,369,10,4.43,0,36,16114,41.3851,-80.1752,606,110,1387023521,41.043154,-80.6733,2020,12,14,12,18,41,0
639030014711,240,0,73.66,1,12,62970,37.1935,-89.0933,639,203,1387023544,36.267851,-88.621057,2020,12,14,12,19,4,0
6011348830550197,216,13,2.13,1,0,35229,33.4629,-86.7904,493806,221,1387023568,33.300682,-87.725043,2020,12,14,12,19,28,0
3593118134380341,45,7,95.09,0,19,4680,44.4971,-67.9503,1131,196,1387023577,44.21844,-67.361688,2020,12,14,12,19,37,0
4191109180926792,468,6,33.04,0,33,43102,39.6251,-82.7552,4512,124,1387023602,40.445671,-83.173295,2020,12,14,12,20,2,0
3541160328600277,77,12,220.11,1,12,62668,39.5723,-90.2379,1512,77,1387023645,39.976036,-91.039641,2020,12,14,12,20,45,0
501899453424,20,7,15.8,0,0,35903,33.9845,-85.9077,67082,50,1387023664,34.192736,-86.630811,2020,12,14,12,21,4,0
6011367958204270,196,12,281.31,0,33,44233,41.2419,-81.7453,7646,207,1387023684,40.944825,-81.192902,2020,12,14,12,21,24,0
38588538868506,5,6,9.77,0,40,79842,30.1886,-103.2214,498,188,1387023690,30.889934000000004,-102.317904,2020,12,14,12,21,30,0
4560395181594436000,69,6,57.6,0,3,95453,39.047,-122.9328,11256,250,1387023722,39.704047,-123.586688,2020,12,14,12,22,2,0
4642894980163,135,0,1.31,1,10,51632,40.7491,-95.038,7297,166,1387023728,40.985982,-94.577692,2020,12,14,12,22,8,0
2242542703101232.8,94,0,65.01,1,15,40077,38.4921,-85.4524,564,242,1387023735,37.508149,-85.630977,2020,12,14,12,22,15,0
4488941175228467,175,0,241.65,0,7,32784,28.9254,-81.6801,11432,257,1387023743,29.215225,-81.189549,2020,12,14,12,22,23,0
6538441737335434,19,4,57.76,0,36,16114,41.3851,-80.1752,606,110,1387023774,41.448197,-80.31493499999999,2020,12,14,12,22,54,0
375974680629816,71,9,4.65,0,5,6782,41.6611,-73.0449,2376,154,1387023791,41.268895,-72.82536400000001,2020,12,14,12,23,11,0
30235268718158,459,10,3.72,1,32,10604,41.0592,-73.7395,11250,188,1387023847,41.642528000000006,-73.939027,2020,12,14,12,24,7,0
30344654314976,87,0,10.85,0,3,96103,39.8127,-120.6405,1725,54,1387023855,39.037427,-119.902987,2020,12,14,12,24,15,0
3543591270174051,471,1,6.02,0,36,15920,40.4603,-79.0097,922,101,1387023855,39.880011,-78.686162,2020,12,14,12,24,15,0
3567697931646329,355,7,20.32,1,32,12534,42.247,-73.7552,17867,337,1387023897,41.944657,-74.49627,2020,12,14,12,24,57,0
2248348993063230,455,7,3.28,0,33,44265,41.0109,-81.2977,51,203,1387023917,40.21711,-81.428792,2020,12,14,12,25,17,0
180056173248083,218,11,1.38,1,20,48850,43.4269,-85.2924,4474,108,1387023927,43.648714,-86.161288,2020,12,14,12,25,27,0
373905417449658,364,6,61.1,0,40,76665,31.929,-97.6443,2526,247,1387023944,31.204324,-97.671234,2020,12,14,12,25,44,0
4681601008538160,392,7,18.66,0,46,26041,39.9148,-80.73100000000001,16183,246,1387023968,39.546351,-80.642581,2020,12,14,12,26,8,0
6011552879910390,250,13,504.11,1,47,82936,41.0552,-110.1603,49,284,1387024043,41.494241,-110.786655,2020,12,14,12,27,23,0
4512828414983802000,149,7,76.28,0,36,15484,39.8936,-79.7856,328,338,1387024171,39.063499,-79.693247,2020,12,14,12,29,31,0
3506042666828517,28,7,65.38,0,46,25049,38.1372,-81.5962,630,130,1387024174,38.155308000000005,-81.92561500000001,2020,12,14,12,29,34,0
4958589671582727000,385,7,37.43,1,42,22015,38.7894,-77.2818,43102,151,1387024186,38.233313,-77.40056,2020,12,14,12,29,46,0
4481131401752,160,0,123.1,1,17,1545,42.2848,-71.7205,35299,112,1387024201,41.617858,-72.114712,2020,12,14,12,30,1,0
6506116513503136,396,5,53.62,0,40,75703,32.2768,-95.3031,144160,306,1387024214,33.155087,-95.165987,2020,12,14,12,30,14,0
4195832462863385,396,5,181.96,0,22,63336,39.3465,-90.9362,1146,121,1387024229,38.385115,-91.579501,2020,12,14,12,30,29,0
30175986190993,468,6,22.36,0,21,56592,47.5375,-95.9941,516,20,1387024252,46.916144,-96.136505,2020,12,14,12,30,52,0
4689147265057949000,257,1,26.67,1,27,68403,40.9207,-96.168,206,161,1387024264,40.307727,-95.961245,2020,12,14,12,31,4,0
36913587729122,290,12,13.1,0,11,83646,43.6498,-116.4306,84106,176,1387024285,42.948281,-115.533294,2020,12,14,12,31,25,0
4798937978667560000,323,10,6.4,1,20,48706,43.6088,-83.95299999999999,67858,345,1387024312,42.618132,-83.798337,2020,12,14,12,31,52,0
30234966027947,282,11,2.19,1,45,53061,43.9446,-88.0911,5196,65,1387024329,44.930421,-89.047179,2020,12,14,12,32,9,0
3527536963490470,176,11,2.34,0,37,29911,32.9413,-81.1807,1725,300,1387024344,32.281493,-81.183828,2020,12,14,12,32,24,0
371226440126102,461,7,95.47,0,12,62262,38.9311,-89.2463,1810,276,1387024408,38.221448,-88.424688,2020,12,14,12,33,28,0
2242542703101232.8,248,11,26.19,1,15,40077,38.4921,-85.4524,564,242,1387024414,39.202528,-84.70643100000001,2020,12,14,12,33,34,0
30428204673351,382,7,41.52,1,36,17088,40.3087,-76.2963,823,140,1387024419,39.674962,-76.159226,2020,12,14,12,33,39,0
3583793405872580,288,7,60.91,0,34,73564,34.847,-98.9836,551,15,1387024443,34.458141999999995,-98.898527,2020,12,14,12,34,3,0
376012912828093,274,7,61.95,1,12,60193,42.0144,-88.0935,92294,69,1387024448,41.772355,-88.201713,2020,12,14,12,34,8,0
4797297220948469000,450,7,82.83,0,13,47451,38.8938,-86.5246,1228,91,1387024473,39.420233,-85.993408,2020,12,14,12,34,33,0
30235268718158,275,0,22.31,1,32,10604,41.0592,-73.7395,11250,188,1387024474,40.353005,-74.487678,2020,12,14,12,34,34,0
4822367783500458,348,11,33.54,1,7,33844,28.0758,-81.5929,33804,121,1387024496,28.91743,-81.101543,2020,12,14,12,34,56,0
3521815216091574,52,6,72.56,1,4,80436,39.7532,-105.6356,565,210,1387024508,40.061387,-104.964103,2020,12,14,12,35,8,0
502049568400,29,7,103.23,1,5,6444,41.7918,-72.7188,370,150,1387024522,41.164975,-73.63562399999999,2020,12,14,12,35,22,0
3506042666828517,389,6,17.46,0,46,25049,38.1372,-81.5962,630,130,1387024523,38.530723,-81.684228,2020,12,14,12,35,23,0
6554245334757802,394,5,19.5,0,3,92637,33.615,-117.7114,45303,291,1387024526,32.862217,-117.278082,2020,12,14,12,35,26,0
2242542703101232.8,178,5,1.08,1,15,40077,38.4921,-85.4524,564,242,1387024538,38.253085,-86.161503,2020,12,14,12,35,38,0
30560609640617,159,5,10.53,1,22,63453,40.4931,-91.8912,519,331,1387024611,40.059495,-91.363948,2020,12,14,12,36,51,0
30235268718158,149,7,82.3,1,32,10604,41.0592,-73.7395,11250,188,1387024626,40.126884,-72.870283,2020,12,14,12,37,6,0
213195754007681,280,10,2.84,1,10,52576,41.2001,-92.1354,568,76,1387024643,40.498606,-92.394088,2020,12,14,12,37,23,0
3551217896304745,257,1,23.02,0,32,12986,44.232,-74.4905,6120,55,1387024658,43.94792,-73.590929,2020,12,14,12,37,38,0
36913587729122,323,10,34.14,0,11,83646,43.6498,-116.4306,84106,176,1387024659,44.35335,-116.5283,2020,12,14,12,37,39,0
4810789809665943000,387,10,40.04,0,33,45307,39.5756,-83.7153,338,274,1387024662,39.266468,-84.554919,2020,12,14,12,37,42,0
213126662687660,388,11,9.2,1,40,78040,27.5155,-99.4986,248858,339,1387024671,27.22271,-99.74348,2020,12,14,12,37,51,0
4500002361389,270,6,7.06,1,18,21865,38.2833,-75.8465,470,220,1387024705,37.950479,-75.98172,2020,12,14,12,38,25,0
372509258176510,94,0,98.29,0,20,48438,42.9147,-83.4845,6951,185,1387024713,42.809921,-83.664413,2020,12,14,12,38,33,0
676102124465,426,11,140.56,0,3,94558,38.4549,-122.2564,94014,13,1387024737,39.207488,-121.622592,2020,12,14,12,38,57,0
30181367542315,84,7,101.27,0,35,97753,44.2415,-121.0113,2016,190,1387024743,43.752993,-120.959926,2020,12,14,12,39,3,0
4147608975828480,425,6,18.88,1,21,56019,44.1111,-94.9134,914,147,1387024764,43.64883,-95.372032,2020,12,14,12,39,24,0
30175986190993,416,0,46.01,0,21,56592,47.5375,-95.9941,516,20,1387024800,48.165235,-95.057366,2020,12,14,12,40,0,0
4451952084362895,121,5,72.33,1,40,79063,34.5444,-102.1069,686,243,1387024820,35.430373,-101.420027,2020,12,14,12,40,20,0
30044330818990,34,7,39.09,0,7,33967,26.4722,-81.8122,224256,238,1387024963,27.397689,-82.389009,2020,12,14,12,42,43,0
373905417449658,343,12,74.09,0,40,76665,31.929,-97.6443,2526,247,1387024983,31.058446000000004,-97.383861,2020,12,14,12,43,3,0
6011504998544485,381,12,1121.7,0,0,36749,32.5104,-86.8138,1089,202,1387024998,33.240137,-87.32536800000001,2020,12,14,12,43,18,0
6011399591920186,293,12,7.41,0,17,1257,42.1001,-73.3611,2121,278,1387025075,41.67904,-72.874189,2020,12,14,12,44,35,0
6011109736646996,130,5,21.58,0,25,28405,34.2651,-77.867,186140,112,1387025086,33.360833,-76.872191,2020,12,14,12,44,46,0
4149238353975791,457,6,90.36,1,36,15324,40.1008,-80.0652,632,97,1387025110,39.965147,-79.982733,2020,12,14,12,45,10,0
345832460465610,212,13,9.66,1,42,22151,38.8029,-77.2116,104396,262,1387025116,37.922856,-76.748429,2020,12,14,12,45,16,0
4005676619255479,127,5,183.82,1,16,70726,30.459,-90.9027,71335,152,1387025131,29.468575,-90.024565,2020,12,14,12,45,31,0
3589255887819806,103,10,6.61,1,18,21750,39.6991,-78.1762,3766,253,1387025205,39.72857,-78.938727,2020,12,14,12,46,45,0
4671727014157745,250,13,1.67,1,13,46702,40.8618,-85.6067,2304,285,1387025211,40.038769,-86.038873,2020,12,14,12,46,51,0
4451438912406400,153,7,22.06,0,1,71960,34.4596,-93.6743,1383,198,1387025263,34.326967,-94.158939,2020,12,14,12,47,43,0
6011724471098086,103,10,108.63,0,44,99323,46.1966,-118.9017,3684,221,1387025351,45.398966,-119.307696,2020,12,14,12,49,11,0
3551217896304745,115,0,164,0,32,12986,44.232,-74.4905,6120,55,1387025371,44.362341,-75.43715,2020,12,14,12,49,31,0
4170689372027579,304,9,13.73,1,34,73034,35.6665,-97.4798,116001,204,1387025413,35.386785,-97.384804,2020,12,14,12,50,13,0
6011104316292105,144,6,58.6,0,42,23937,36.9688,-78.5615,1970,109,1387025413,37.420103000000005,-77.95954499999999,2020,12,14,12,50,13,0
6538441737335434,211,12,101.04,0,36,16114,41.3851,-80.1752,606,110,1387025423,41.144619,-80.09971800000001,2020,12,14,12,50,23,0
6011367958204270,336,6,28.22,0,33,44233,41.2419,-81.7453,7646,207,1387025453,41.922007,-81.301692,2020,12,14,12,50,53,0
30103132002433,182,12,1.26,0,36,16858,41.0001,-78.2357,3688,99,1387025478,40.946767,-77.358959,2020,12,14,12,51,18,0
371009169330125,205,1,57.29,1,8,31771,31.2462,-83.6549,5666,290,1387025479,30.493993,-84.552975,2020,12,14,12,51,19,0
4560395181594436000,235,1,41.86,0,3,95453,39.047,-122.9328,11256,250,1387025493,39.849714,-122.25895,2020,12,14,12,51,33,0
4169759661243568,171,7,49.91,0,36,17041,40.2236,-76.538,213,302,1387025497,40.456829,-76.719553,2020,12,14,12,51,37,0
180049032966888,129,7,54.06,1,45,54559,46.4959,-90.4383,795,323,1387025515,47.205259000000005,-91.19964,2020,12,14,12,51,55,0
370877495212014,142,5,36.82,0,25,28659,36.2017,-81.1286,21134,99,1387025566,36.519263,-81.95340999999999,2020,12,14,12,52,46,0
3575789281659026,159,5,58.76,0,22,64019,38.7897,-93.8702,2368,107,1387025579,38.358829,-93.3589,2020,12,14,12,52,59,0
4879265611163287,145,6,79.85,1,8,31630,31,-82.8555,419,4,1387025584,30.236014,-82.144582,2020,12,14,12,53,4,0
4761403817546679000,344,6,9.7,0,1,72583,36.3924,-91.9932,1679,265,1387025590,36.81853,-92.1233,2020,12,14,12,53,10,0
6011109736646996,49,7,71.82,0,25,28405,34.2651,-77.867,186140,112,1387025625,34.82093,-76.95955,2020,12,14,12,53,45,0
377234009633447,313,10,22.73,0,46,25442,39.3716,-77.8229,1925,313,1387025669,38.434104,-77.694211,2020,12,14,12,54,29,0
6534628260579800,369,10,77.28,0,43,5461,44.3346,-73.098,4542,69,1387025679,45.157369,-73.05398000000001,2020,12,14,12,54,39,0
4640395708703,440,13,7.7,0,16,70732,30.6576,-91.6264,1178,82,1387025693,31.025133,-91.597127,2020,12,14,12,54,53,0
30044330818990,16,12,27.99,0,7,33967,26.4722,-81.8122,224256,238,1387025699,26.641342,-81.13736899999999,2020,12,14,12,54,59,0
3502088871723054,282,11,3.98,1,18,20895,39.0298,-77.0793,19054,232,1387025711,38.979911,-76.297273,2020,12,14,12,55,11,0
3575540972310993,213,12,5.35,0,23,38677,34.3396,-89.5736,4198,92,1387025718,33.736678000000005,-90.23363,2020,12,14,12,55,18,0
30501624614310,367,9,4.09,0,37,29939,32.6786,-81.2455,302,193,1387025734,32.315374,-80.851176,2020,12,14,12,55,34,0
2286236465059468,93,5,52.42,0,22,64726,38.5319,-93.9221,467,9,1387025751,38.544616,-93.224576,2020,12,14,12,55,51,0
4897067971111210000,344,6,50.97,1,7,34668,28.3011,-82.6927,42619,114,1387025948,28.693138,-82.285798,2020,12,14,12,59,8,0
374656033243756,183,9,5.03,1,42,22213,38.8954,-77.1633,207410,214,1387025953,38.136159,-77.33339699999999,2020,12,14,12,59,13,0
4601636330889,443,0,19.83,1,40,77338,30.0041,-95.2825,194500,315,1387026017,30.924875,-95.859152,2020,12,14,13,0,17,0
180067784565096,20,7,3.55,0,45,53153,42.9385,-88.395,2328,20,1387026082,42.281718,-89.221834,2020,12,14,13,1,22,0
3576021480694169,394,5,9.53,0,14,66618,39.1329,-95.7023,163415,294,1387026084,39.146176,-95.037865,2020,12,14,13,1,24,0
345389171551808,62,0,14.04,1,23,38922,33.9215,-89.6782,3451,129,1387026141,33.558587,-89.57535899999999,2020,12,14,13,2,21,0
180067784565096,329,1,30.23,0,45,53153,42.9385,-88.395,2328,20,1387026143,43.046614,-87.483069,2020,12,14,13,2,23,0
38530489946071,402,9,104.5,0,37,29320,34.9572,-81.9916,530,18,1387026146,34.819408,-82.969945,2020,12,14,13,2,26,0
4229733778084049,313,10,24.8,1,15,42701,37.6848,-85.8784,48194,311,1387026214,38.50144,-85.647444,2020,12,14,13,3,34,0
4079773899158,139,10,24.47,1,11,83643,44.6255,-116.4493,129,48,1387026225,44.013345,-116.112083,2020,12,14,13,3,45,0
675945690716,227,13,6.9,0,36,15010,40.7687,-80.3592,28425,250,1387026232,40.234971,-80.54803000000001,2020,12,14,13,3,52,0
6547670341037171,291,13,7.76,1,36,19017,39.8839,-75.4669,348,197,1387026237,39.803172,-74.565288,2020,12,14,13,3,57,0
3582754887089201,54,13,3.46,1,1,71960,34.4596,-93.6743,1383,193,1387026262,35.036383,-93.836335,2020,12,14,13,4,22,0
4208110975550360000,273,10,65.95,1,8,31567,31.6143,-82.7243,782,32,1387026277,32.565788,-83.18508100000001,2020,12,14,13,4,37,0
4155021259183871,470,10,68.8,0,34,73559,34.7032,-98.9591,540,281,1387026309,34.321921,-99.12409,2020,12,14,13,5,9,0
4464457352619,66,7,12.04,0,7,32323,29.8826,-84.5964,217,322,1387026327,29.175527,-84.696951,2020,12,14,13,5,27,0
4518350514020532,10,11,469.39,1,7,33873,27.5517,-81.8074,14742,317,1387026394,27.739212,-81.235252,2020,12,14,13,6,34,0
4469777115158235000,370,5,77.78,1,17,1844,42.728,-71.181,47249,200,1387026405,42.385771000000005,-70.95157900000001,2020,12,14,13,6,45,0
2233882705243596,20,7,51.51,0,23,39769,33.357,-89.0473,1923,206,1387026434,33.436710999999995,-88.718211,2020,12,14,13,7,14,0
4586260469584,397,0,5.4,0,22,64470,40.1362,-95.2138,1631,23,1387026441,40.111105,-95.017442,2020,12,14,13,7,21,0
630451534402,344,6,83.32,0,20,49895,46.3535,-86.6345,765,169,1387026495,46.945079,-86.15885899999999,2020,12,14,13,8,15,0
30501624614310,108,12,4.43,0,37,29939,32.6786,-81.2455,302,193,1387026517,32.645944,-80.861928,2020,12,14,13,8,37,0
3592931352252641,356,7,114.14,1,21,55001,44.8696,-92.8234,2916,35,1387026517,44.029661,-93.588182,2020,12,14,13,8,37,0
30044330818990,455,7,86.28,0,7,33967,26.4722,-81.8122,224256,238,1387026526,26.068851,-81.50822099999999,2020,12,14,13,8,46,0
3586008444788268,305,1,22.53,0,44,98027,47.4974,-122.0107,50489,235,1387026529,48.373882,-121.620317,2020,12,14,13,8,49,0
4807552641361,275,0,12.73,0,33,43070,40.2158,-83.9579,133,264,1387026530,40.478873,-84.287693,2020,12,14,13,8,50,0
4501449508569485,226,5,76.18,1,38,57439,45.32899999999999,-98.0837,52,38,1387026567,45.655712,-97.340155,2020,12,14,13,9,27,0
180067784565096,135,0,2.32,0,45,53153,42.9385,-88.395,2328,20,1387026602,43.016038,-88.425097,2020,12,14,13,10,2,0
639023984367,376,7,55.22,0,32,13647,44.6087,-74.9732,69,58,1387026611,44.778811,-74.011783,2020,12,14,13,10,11,0
30044330818990,146,11,23.54,0,7,33967,26.4722,-81.8122,224256,238,1387026633,26.789924,-82.584919,2020,12,14,13,10,33,0
2283743876903625,55,11,5.84,0,8,30009,34.077,-84.3033,165556,256,1387026635,34.023254,-84.661542,2020,12,14,13,10,35,0
36153880429415,171,7,69.13,1,7,33809,28.1762,-81.9591,237282,249,1387026740,28.107648,-81.53985300000001,2020,12,14,13,12,20,0
4348786085525521.5,401,5,77.18,1,45,54418,45.203,-88.9983,1080,171,1387026791,44.65987,-89.451289,2020,12,14,13,13,11,0
4935858973307492,471,1,62.09,1,8,31042,32.8088,-83.17399999999999,1841,127,1387026799,32.335377,-83.724008,2020,12,14,13,13,19,0
38052002992326,327,1,22.98,0,40,77327,30.33,-95.0202,34153,43,1387026831,30.378331,-95.636893,2020,12,14,13,13,51,0
3533742182628021,74,6,4.92,1,37,29455,32.8357,-79.8217,20478,202,1387026836,33.710635,-80.758893,2020,12,14,13,13,56,0
5410056176712193,128,5,99.77,1,45,54229,44.5592,-87.8235,4306,29,1387026839,45.213977,-87.42292900000001,2020,12,14,13,13,59,0
3589255887819806,206,6,16.01,1,18,21750,39.6991,-78.1762,3766,253,1387026864,39.906943,-79.082486,2020,12,14,13,14,24,0
180058696935600,5,6,55.8,1,32,13752,42.18899999999999,-74.9229,782,53,1387026872,41.529496,-74.93490200000001,2020,12,14,13,14,32,0
3525590521269779,87,0,210.58,1,25,27258,36.0424,-79.3242,6006,238,1387026889,36.943948,-78.872237,2020,12,14,13,14,49,0
577588686219,442,7,19.32,1,36,15686,40.6153,-79.4545,972,271,1387026898,40.383604,-80.291586,2020,12,14,13,14,58,0
4103158249977,54,13,434.03,1,40,79343,33.6666,-101.5277,1571,243,1387026912,33.142025,-101.971288,2020,12,14,13,15,12,0
180048185037117,306,6,67.59,0,29,7060,40.6152,-74.415,71485,187,1387026931,40.662639,-75.19438199999999,2020,12,14,13,15,31,0
3598014571045296,387,10,123.15,0,25,27837,35.558,-77.2566,5903,199,1387026941,35.962473,-77.884648,2020,12,14,13,15,41,0
4560395181594436000,256,11,14.47,0,3,95453,39.047,-122.9328,11256,250,1387026964,39.075538,-122.277421,2020,12,14,13,16,4,0
213141712584544,110,0,210.07,0,23,39073,32.153,-90.1217,19685,130,1387026974,31.8014,-90.522026,2020,12,14,13,16,14,0
374930071163758,130,5,142.45,1,20,48174,42.2203,-83.3583,31515,251,1387027004,43.169437,-83.952927,2020,12,14,13,16,44,0
30234966027947,259,5,46.04,1,45,53061,43.9446,-88.0911,5196,65,1387027079,44.457313,-88.921966,2020,12,14,13,17,59,0
3565423334076143,250,13,967.99,1,13,47838,38.9763,-87.3667,4081,109,1387027091,38.072938,-86.959197,2020,12,14,13,18,11,0
4613314721966,280,10,76.47,1,25,28611,35.9946,-81.7266,885,301,1387027096,36.694261,-82.524304,2020,12,14,13,18,16,0
3512365128314616,186,10,1.7,1,22,63010,38.4305,-90.387,35439,182,1387027113,37.958158000000005,-90.290932,2020,12,14,13,18,33,0
4069975342931683,290,12,4.11,0,46,25526,38.4257,-81.9943,21902,310,1387027126,38.206816,-81.194191,2020,12,14,13,18,46,0
30197398657930,457,6,120.51,0,25,27522,36.1124,-78.6476,12335,62,1387027130,36.986284000000005,-78.363111,2020,12,14,13,18,50,0
630451534402,343,12,2143.89,0,20,49895,46.3535,-86.6345,765,169,1387027132,46.80809,-86.911283,2020,12,14,13,18,52,0
2248348993063230,396,5,73.83,0,33,44265,41.0109,-81.2977,51,203,1387027149,41.060534,-81.564081,2020,12,14,13,19,9,0
2283743876903625,110,0,8.66,0,8,30009,34.077,-84.3033,165556,256,1387027162,33.149984,-83.914275,2020,12,14,13,19,22,0
5540636818935089,221,9,3.94,1,17,1843,42.6911,-71.1605,76383,145,1387027200,43.561244,-71.274197,2020,12,14,13,20,0,0
374930071163758,164,1,15.56,1,20,48174,42.2203,-83.3583,31515,251,1387027201,43.172621,-84.216375,2020,12,14,13,20,1,0
4208110975550360000,274,7,59.7,1,8,31567,31.6143,-82.7243,782,32,1387027202,31.435691,-82.479487,2020,12,14,13,20,2,0
4900628639996,382,7,62.9,1,3,90650,33.9056,-118.0818,105549,131,1387027213,34.46761,-117.549001,2020,12,14,13,20,13,0
630469040731,438,13,6.78,0,35,97014,45.67100000000001,-121.8686,1288,34,1387027226,45.042363,-122.652419,2020,12,14,13,20,26,0
371226440126102,30,0,19.49,0,12,62262,38.9311,-89.2463,1810,276,1387027251,38.407868,-89.215253,2020,12,14,13,20,51,0
3573386445588324,356,7,84.08,0,38,57426,45.7205,-98.5534,63,313,1387027282,45.028166,-99.220925,2020,12,14,13,21,22,0
4311368326621416000,323,10,39.6,1,4,80736,40.7692,-103.0968,648,80,1387027310,41.001199,-103.217914,2020,12,14,13,21,50,0
30197398657930,355,7,139.8,0,25,27522,36.1124,-78.6476,12335,62,1387027317,36.078402,-78.860613,2020,12,14,13,21,57,0
3551217896304745,189,7,72.7,0,32,12986,44.232,-74.4905,6120,55,1387027364,43.304634,-73.598834,2020,12,14,13,22,44,0
2450829271795901,191,5,26.21,1,21,56379,45.604,-94.1591,16163,163,1387027375,45.483235,-95.090634,2020,12,14,13,22,55,0
180067784565096,326,6,30.5,0,45,53153,42.9385,-88.395,2328,20,1387027375,42.240134000000005,-89.389301,2020,12,14,13,22,55,0
180048185037117,38,7,1.81,0,29,7060,40.6152,-74.415,71485,187,1387027384,40.8522,-74.612545,2020,12,14,13,23,4,0
3576431665303017,145,6,60.76,0,2,85020,33.5623,-112.0559,1312922,86,1387027403,34.038596000000005,-111.400297,2020,12,14,13,23,23,0
371034293500716,268,6,3.76,1,3,96135,40.0235,-120.7986,128,104,1387027438,40.150279,-120.56823,2020,12,14,13,23,58,0
213153151785052,171,7,10.09,0,45,54487,45.4963,-89.7273,9594,296,1387027471,45.862544,-90.499193,2020,12,14,13,24,31,0
4450831335606295,7,13,5.43,0,34,74536,34.5906,-95.38,1760,228,1387027489,34.420194,-95.918875,2020,12,14,13,24,49,0
346273234529002,360,6,29.93,0,46,24970,37.7418,-80.4626,4575,308,1387027550,37.748046,-81.061418,2020,12,14,13,25,50,0
3545109339866548,335,0,6.78,1,23,38761,33.4783,-90.5142,2870,56,1387027550,33.539379,-91.307957,2020,12,14,13,25,50,0
4477156602511940000,74,6,14.8,0,41,84003,40.3928,-111.7941,42384,139,1387027552,40.835954,-111.874981,2020,12,14,13,25,52,0
60427851591,74,6,65.21,1,34,73624,35.3492,-99.188,2142,252,1387027630,36.075942,-99.569716,2020,12,14,13,27,10,0
36485887555770,254,5,123.91,1,33,43321,40.4971,-82.8342,267,123,1387027640,40.320756,-82.892611,2020,12,14,13,27,20,0
630424987505,355,7,93.95,0,46,26292,39.1505,-79.503,836,134,1387027683,40.021717,-78.871298,2020,12,14,13,28,3,0
4646845581490336000,8,10,44.22,0,32,11796,40.732,-73.1,4056,127,1387027691,41.344969,-73.760143,2020,12,14,13,28,11,0
4229733778084049,117,9,3.79,1,15,42701,37.6848,-85.8784,48194,311,1387027719,37.899854,-85.647855,2020,12,14,13,28,39,0
376028110684021,455,7,39.65,1,22,64659,39.7795,-93.3014,964,330,1387027736,40.178305,-93.992927,2020,12,14,13,28,56,0
4292743669224718000,193,7,40.87,1,18,20634,38.2674,-76.4954,5927,29,1387027753,37.401775,-75.592906,2020,12,14,13,29,13,0
4342532437704183,75,1,45.38,1,32,13811,42.2281,-76.1625,4354,138,1387027754,41.750295,-76.13521899999999,2020,12,14,13,29,14,0
2229378226512508,276,13,516.55,1,45,53924,43.4987,-90.2796,1360,227,1387027785,42.592947,-90.706564,2020,12,14,13,29,45,0
3543591270174051,334,7,14.98,0,36,15920,40.4603,-79.0097,922,101,1387027804,41.3368,-78.790531,2020,12,14,13,30,4,0
4683638447911,399,10,70.34,1,16,70531,30.251,-92.5002,1261,40,1387027842,29.626632,-92.91343,2020,12,14,13,30,42,0
4170689372027579,147,0,6.31,1,34,73034,35.6665,-97.4798,116001,204,1387027947,35.571897,-96.549688,2020,12,14,13,32,27,0
4430881574719617.5,474,5,63.33,0,4,81642,39.3199,-106.6596,61,271,1387027953,40.136754,-107.386497,2020,12,14,13,32,33,0
3526826139003047,457,6,8.48,1,20,49632,44.2529,-85.01700000000001,1126,137,1387027962,43.521034,-84.521384,2020,12,14,13,32,42,0
